"prior_id","individual_id","jobs","wage","commute_time","applications","be one of the first to apply","0-4 applications","5-20 applications","51-200 applications","200+ applications"
6,14,"jobB","$25","30 min","0-4 applications",0.3,0,-0.3,-0.3,-0.3
6,14,"jobC","$12","15 min","5-20 applications",0.3,0,-0.3,-0.3,-0.3
6,15,"jobA","$12","30 min","be one of the first to apply",0.3,0,-0.3,-0.3,-0.3
6,15,"jobB","$25","30 min","200+ applications",0.3,0,-0.3,-0.3,-0.3
6,15,"jobC","$12","30 min","51-200 applications",0.3,0,-0.3,-0.3,-0.3
6,16,"jobA","$25","45 min","no information",0.3,0,-0.3,-0.3,-0.3
6,16,"jobB","$12","30 min","0-4 applications",0.3,0,-0.3,-0.3,-0.3
6,16,"jobC","$25","45 min","be one of the first to apply",0.3,0,-0.3,-0.3,-0.3
6,17,"jobA","$12","30 min","200+ applications",0.3,0,-0.3,-0.3,-0.3
6,17,"jobB","$25","45 min","be one of the first to apply",0.3,0,-0.3,-0.3,-0.3
6,17,"jobC","$25","45 min","0-4 applications",0.3,0,-0.3,-0.3,-0.3
6,18,"jobA","$25","30 min","5-20 applications",0.3,0,-0.3,-0.3,-0.3
6,18,"jobB","$12","30 min","200+ applications",0.3,0,-0.3,-0.3,-0.3
6,18,"jobC","$12","30 min","0-4 applications",0.3,0,-0.3,-0.3,-0.3
7,1,"jobA","$25","15 min","200+ applications",-0.3,0.3,-0.3,-0.3,-0.3
7,1,"jobB","$12","15 min","51-200 applications",-0.3,0.3,-0.3,-0.3,-0.3
7,1,"jobC","$12","15 min","5-20 applications",-0.3,0.3,-0.3,-0.3,-0.3
7,2,"jobA","$12","45 min","no information",-0.3,0.3,-0.3,-0.3,-0.3
7,2,"jobB","$12","45 min","be one of the first to apply",-0.3,0.3,-0.3,-0.3,-0.3
7,2,"jobC","$25","45 min","200+ applications",-0.3,0.3,-0.3,-0.3,-0.3
7,3,"jobA","$12","30 min","0-4 applications",-0.3,0.3,-0.3,-0.3,-0.3
7,3,"jobB","$25","30 min","51-200 applications",-0.3,0.3,-0.3,-0.3,-0.3
7,3,"jobC","$12","30 min","200+ applications",-0.3,0.3,-0.3,-0.3,-0.3
7,4,"jobA","$25","30 min","no information",-0.3,0.3,-0.3,-0.3,-0.3
7,4,"jobB","$12","30 min","200+ applications",-0.3,0.3,-0.3,-0.3,-0.3
7,4,"jobC","$12","30 min","51-200 applications",-0.3,0.3,-0.3,-0.3,-0.3
7,5,"jobA","$25","30 min","51-200 applications",-0.3,0.3,-0.3,-0.3,-0.3
7,5,"jobB","$12","30 min","0-4 applications",-0.3,0.3,-0.3,-0.3,-0.3
7,5,"jobC","$12","30 min","no information",-0.3,0.3,-0.3,-0.3,-0.3
7,6,"jobA","$12","30 min","0-4 applications",-0.3,0.3,-0.3,-0.3,-0.3
7,6,"jobB","$12","30 min","200+ applications",-0.3,0.3,-0.3,-0.3,-0.3
7,6,"jobC","$25","30 min","be one of the first to apply",-0.3,0.3,-0.3,-0.3,-0.3
7,7,"jobA","$25","30 min","0-4 applications",-0.3,0.3,-0.3,-0.3,-0.3
7,7,"jobB","$12","15 min","5-20 applications",-0.3,0.3,-0.3,-0.3,-0.3
7,7,"jobC","$12","15 min","no information",-0.3,0.3,-0.3,-0.3,-0.3
7,8,"jobA","$25","30 min","0-4 applications",-0.3,0.3,-0.3,-0.3,-0.3
7,8,"jobB","$25","30 min","be one of the first to apply",-0.3,0.3,-0.3,-0.3,-0.3
7,8,"jobC","$12","15 min","5-20 applications",-0.3,0.3,-0.3,-0.3,-0.3
7,9,"jobA","$12","60 min","5-20 applications",-0.3,0.3,-0.3,-0.3,-0.3
7,9,"jobB","$25","60 min","51-200 applications",-0.3,0.3,-0.3,-0.3,-0.3
7,9,"jobC","$12","60 min","be one of the first to apply",-0.3,0.3,-0.3,-0.3,-0.3
7,10,"jobA","$25","45 min","200+ applications",-0.3,0.3,-0.3,-0.3,-0.3
7,10,"jobB","$25","45 min","no information",-0.3,0.3,-0.3,-0.3,-0.3
7,10,"jobC","$12","30 min","51-200 applications",-0.3,0.3,-0.3,-0.3,-0.3
7,11,"jobA","$25","15 min","5-20 applications",-0.3,0.3,-0.3,-0.3,-0.3
7,11,"jobB","$12","15 min","be one of the first to apply",-0.3,0.3,-0.3,-0.3,-0.3
7,11,"jobC","$12","15 min","0-4 applications",-0.3,0.3,-0.3,-0.3,-0.3
7,12,"jobA","$12","30 min","51-200 applications",-0.3,0.3,-0.3,-0.3,-0.3
7,12,"jobB","$12","30 min","5-20 applications",-0.3,0.3,-0.3,-0.3,-0.3
7,12,"jobC","$25","30 min","be one of the first to apply",-0.3,0.3,-0.3,-0.3,-0.3
7,13,"jobA","$12","30 min","51-200 applications",-0.3,0.3,-0.3,-0.3,-0.3
7,13,"jobB","$12","30 min","no information",-0.3,0.3,-0.3,-0.3,-0.3
7,13,"jobC","$25","30 min","5-20 applications",-0.3,0.3,-0.3,-0.3,-0.3
7,14,"jobA","$25","15 min","be one of the first to apply",-0.3,0.3,-0.3,-0.3,-0.3
7,14,"jobB","$12","15 min","no information",-0.3,0.3,-0.3,-0.3,-0.3
7,14,"jobC","$12","15 min","200+ applications",-0.3,0.3,-0.3,-0.3,-0.3
7,15,"jobA","$12","30 min","be one of the first to apply",-0.3,0.3,-0.3,-0.3,-0.3
7,15,"jobB","$25","30 min","0-4 applications",-0.3,0.3,-0.3,-0.3,-0.3
7,15,"jobC","$12","30 min","51-200 applications",-0.3,0.3,-0.3,-0.3,-0.3
7,16,"jobA","$25","45 min","5-20 applications",-0.3,0.3,-0.3,-0.3,-0.3
7,16,"jobB","$12","30 min","be one of the first to apply",-0.3,0.3,-0.3,-0.3,-0.3
7,16,"jobC","$25","45 min","no information",-0.3,0.3,-0.3,-0.3,-0.3
7,17,"jobA","$12","30 min","200+ applications",-0.3,0.3,-0.3,-0.3,-0.3
7,17,"jobB","$25","45 min","5-20 applications",-0.3,0.3,-0.3,-0.3,-0.3
7,17,"jobC","$25","45 min","0-4 applications",-0.3,0.3,-0.3,-0.3,-0.3
7,18,"jobA","$12","30 min","be one of the first to apply",-0.3,0.3,-0.3,-0.3,-0.3
7,18,"jobB","$25","30 min","200+ applications",-0.3,0.3,-0.3,-0.3,-0.3
7,18,"jobC","$12","30 min","0-4 applications",-0.3,0.3,-0.3,-0.3,-0.3
8,1,"jobA","$12","30 min","0-4 applications",0,0.3,-0.3,-0.3,-0.3
8,1,"jobB","$12","30 min","51-200 applications",0,0.3,-0.3,-0.3,-0.3
8,1,"jobC","$25","30 min","no information",0,0.3,-0.3,-0.3,-0.3
8,2,"jobA","$12","45 min","200+ applications",0,0.3,-0.3,-0.3,-0.3
8,2,"jobB","$25","60 min","no information",0,0.3,-0.3,-0.3,-0.3
8,2,"jobC","$25","60 min","be one of the first to apply",0,0.3,-0.3,-0.3,-0.3
8,3,"jobA","$25","30 min","0-4 applications",0,0.3,-0.3,-0.3,-0.3
8,3,"jobB","$25","30 min","200+ applications",0,0.3,-0.3,-0.3,-0.3
8,3,"jobC","$12","15 min","no information",0,0.3,-0.3,-0.3,-0.3
8,4,"jobA","$25","30 min","200+ applications",0,0.3,-0.3,-0.3,-0.3
8,4,"jobB","$12","30 min","be one of the first to apply",0,0.3,-0.3,-0.3,-0.3
8,4,"jobC","$12","30 min","0-4 applications",0,0.3,-0.3,-0.3,-0.3
8,5,"jobA","$12","60 min","no information",0,0.3,-0.3,-0.3,-0.3
8,5,"jobB","$12","60 min","200+ applications",0,0.3,-0.3,-0.3,-0.3
8,5,"jobC","$25","60 min","5-20 applications",0,0.3,-0.3,-0.3,-0.3
8,6,"jobA","$25","15 min","be one of the first to apply",0,0.3,-0.3,-0.3,-0.3
8,6,"jobB","$12","15 min","51-200 applications",0,0.3,-0.3,-0.3,-0.3
8,6,"jobC","$12","15 min","0-4 applications",0,0.3,-0.3,-0.3,-0.3
8,7,"jobA","$25","60 min","0-4 applications",0,0.3,-0.3,-0.3,-0.3
8,7,"jobB","$12","45 min","5-20 applications",0,0.3,-0.3,-0.3,-0.3
8,7,"jobC","$12","45 min","be one of the first to apply",0,0.3,-0.3,-0.3,-0.3
8,8,"jobA","$12","15 min","no information",0,0.3,-0.3,-0.3,-0.3
8,8,"jobB","$12","15 min","be one of the first to apply",0,0.3,-0.3,-0.3,-0.3
8,8,"jobC","$25","15 min","5-20 applications",0,0.3,-0.3,-0.3,-0.3
8,9,"jobA","$25","30 min","51-200 applications",0,0.3,-0.3,-0.3,-0.3
8,9,"jobB","$12","30 min","no information",0,0.3,-0.3,-0.3,-0.3
8,9,"jobC","$12","30 min","200+ applications",0,0.3,-0.3,-0.3,-0.3
8,10,"jobA","$12","45 min","be one of the first to apply",0,0.3,-0.3,-0.3,-0.3
8,10,"jobB","$25","45 min","200+ applications",0,0.3,-0.3,-0.3,-0.3
8,10,"jobC","$12","45 min","51-200 applications",0,0.3,-0.3,-0.3,-0.3
8,11,"jobA","$12","15 min","5-20 applications",0,0.3,-0.3,-0.3,-0.3
8,11,"jobB","$12","15 min","0-4 applications",0,0.3,-0.3,-0.3,-0.3
8,11,"jobC","$25","15 min","51-200 applications",0,0.3,-0.3,-0.3,-0.3
8,12,"jobA","$12","30 min","5-20 applications",0,0.3,-0.3,-0.3,-0.3
8,12,"jobB","$25","30 min","0-4 applications",0,0.3,-0.3,-0.3,-0.3
8,12,"jobC","$12","30 min","200+ applications",0,0.3,-0.3,-0.3,-0.3
8,13,"jobA","$25","30 min","be one of the first to apply",0,0.3,-0.3,-0.3,-0.3
8,13,"jobB","$12","15 min","5-20 applications",0,0.3,-0.3,-0.3,-0.3
8,13,"jobC","$25","30 min","200+ applications",0,0.3,-0.3,-0.3,-0.3
8,14,"jobA","$25","45 min","no information",0,0.3,-0.3,-0.3,-0.3
8,14,"jobB","$12","45 min","51-200 applications",0,0.3,-0.3,-0.3,-0.3
8,14,"jobC","$12","45 min","be one of the first to apply",0,0.3,-0.3,-0.3,-0.3
8,15,"jobA","$12","60 min","0-4 applications",0,0.3,-0.3,-0.3,-0.3
8,15,"jobB","$25","60 min","51-200 applications",0,0.3,-0.3,-0.3,-0.3
8,15,"jobC","$12","60 min","5-20 applications",0,0.3,-0.3,-0.3,-0.3
8,16,"jobA","$25","60 min","51-200 applications",0,0.3,-0.3,-0.3,-0.3
8,16,"jobB","$25","60 min","no information",0,0.3,-0.3,-0.3,-0.3
8,16,"jobC","$12","45 min","200+ applications",0,0.3,-0.3,-0.3,-0.3
8,17,"jobA","$12","30 min","5-20 applications",0,0.3,-0.3,-0.3,-0.3
8,17,"jobB","$25","30 min","be one of the first to apply",0,0.3,-0.3,-0.3,-0.3
8,17,"jobC","$12","30 min","no information",0,0.3,-0.3,-0.3,-0.3
8,18,"jobA","$12","30 min","51-200 applications",0,0.3,-0.3,-0.3,-0.3
8,18,"jobB","$25","45 min","5-20 applications",0,0.3,-0.3,-0.3,-0.3
8,18,"jobC","$25","45 min","0-4 applications",0,0.3,-0.3,-0.3,-0.3
9,1,"jobA","$12","30 min","200+ applications",0.3,0.3,-0.3,-0.3,-0.3
9,1,"jobB","$25","30 min","51-200 applications",0.3,0.3,-0.3,-0.3,-0.3
9,1,"jobC","$12","30 min","5-20 applications",0.3,0.3,-0.3,-0.3,-0.3
9,2,"jobA","$12","45 min","200+ applications",0.3,0.3,-0.3,-0.3,-0.3
9,2,"jobB","$25","60 min","5-20 applications",0.3,0.3,-0.3,-0.3,-0.3
9,2,"jobC","$25","60 min","no information",0.3,0.3,-0.3,-0.3,-0.3
9,3,"jobA","$25","30 min","0-4 applications",0.3,0.3,-0.3,-0.3,-0.3
9,3,"jobB","$25","30 min","be one of the first to apply",0.3,0.3,-0.3,-0.3,-0.3
9,3,"jobC","$12","15 min","no information",0.3,0.3,-0.3,-0.3,-0.3
9,4,"jobA","$25","30 min","200+ applications",0.3,0.3,-0.3,-0.3,-0.3
9,4,"jobB","$12","30 min","no information",0.3,0.3,-0.3,-0.3,-0.3
9,4,"jobC","$12","30 min","0-4 applications",0.3,0.3,-0.3,-0.3,-0.3
9,5,"jobA","$12","60 min","0-4 applications",0.3,0.3,-0.3,-0.3,-0.3
9,5,"jobB","$12","60 min","200+ applications",0.3,0.3,-0.3,-0.3,-0.3
9,5,"jobC","$25","60 min","5-20 applications",0.3,0.3,-0.3,-0.3,-0.3
9,6,"jobA","$12","15 min","be one of the first to apply",0.3,0.3,-0.3,-0.3,-0.3
9,6,"jobB","$12","15 min","200+ applications",0.3,0.3,-0.3,-0.3,-0.3
9,6,"jobC","$25","15 min","0-4 applications",0.3,0.3,-0.3,-0.3,-0.3
9,7,"jobA","$25","60 min","0-4 applications",0.3,0.3,-0.3,-0.3,-0.3
9,7,"jobB","$25","45 min","5-20 applications",0.3,0.3,-0.3,-0.3,-0.3
9,7,"jobC","$12","45 min","be one of the first to apply",0.3,0.3,-0.3,-0.3,-0.3
9,8,"jobA","$25","15 min","no information",0.3,0.3,-0.3,-0.3,-0.3
9,8,"jobB","$12","15 min","be one of the first to apply",0.3,0.3,-0.3,-0.3,-0.3
9,8,"jobC","$12","15 min","200+ applications",0.3,0.3,-0.3,-0.3,-0.3
9,9,"jobA","$12","30 min","51-200 applications",0.3,0.3,-0.3,-0.3,-0.3
9,9,"jobB","$25","30 min","no information",0.3,0.3,-0.3,-0.3,-0.3
9,9,"jobC","$12","30 min","0-4 applications",0.3,0.3,-0.3,-0.3,-0.3
9,10,"jobA","$12","45 min","be one of the first to apply",0.3,0.3,-0.3,-0.3,-0.3
9,10,"jobB","$12","45 min","51-200 applications",0.3,0.3,-0.3,-0.3,-0.3
9,10,"jobC","$25","45 min","200+ applications",0.3,0.3,-0.3,-0.3,-0.3
9,11,"jobA","$25","15 min","5-20 applications",0.3,0.3,-0.3,-0.3,-0.3
9,11,"jobB","$12","15 min","0-4 applications",0.3,0.3,-0.3,-0.3,-0.3
9,11,"jobC","$12","15 min","no information",0.3,0.3,-0.3,-0.3,-0.3
9,12,"jobA","$12","30 min","be one of the first to apply",0.3,0.3,-0.3,-0.3,-0.3
9,12,"jobB","$25","30 min","200+ applications",0.3,0.3,-0.3,-0.3,-0.3
9,12,"jobC","$12","30 min","51-200 applications",0.3,0.3,-0.3,-0.3,-0.3
9,13,"jobA","$25","30 min","0-4 applications",0.3,0.3,-0.3,-0.3,-0.3
9,13,"jobB","$12","15 min","51-200 applications",0.3,0.3,-0.3,-0.3,-0.3
9,13,"jobC","$25","30 min","be one of the first to apply",0.3,0.3,-0.3,-0.3,-0.3
9,14,"jobA","$12","45 min","no information",0.3,0.3,-0.3,-0.3,-0.3
9,14,"jobB","$12","45 min","5-20 applications",0.3,0.3,-0.3,-0.3,-0.3
9,14,"jobC","$25","45 min","51-200 applications",0.3,0.3,-0.3,-0.3,-0.3
9,15,"jobA","$12","45 min","5-20 applications",0.3,0.3,-0.3,-0.3,-0.3
9,15,"jobB","$25","60 min","no information",0.3,0.3,-0.3,-0.3,-0.3
9,15,"jobC","$25","60 min","200+ applications",0.3,0.3,-0.3,-0.3,-0.3
9,16,"jobA","$25","45 min","51-200 applications",0.3,0.3,-0.3,-0.3,-0.3
9,16,"jobB","$12","45 min","0-4 applications",0.3,0.3,-0.3,-0.3,-0.3
9,16,"jobC","$12","45 min","5-20 applications",0.3,0.3,-0.3,-0.3,-0.3
9,17,"jobA","$12","30 min","no information",0.3,0.3,-0.3,-0.3,-0.3
9,17,"jobB","$25","30 min","be one of the first to apply",0.3,0.3,-0.3,-0.3,-0.3
9,17,"jobC","$12","30 min","51-200 applications",0.3,0.3,-0.3,-0.3,-0.3
9,18,"jobA","$12","30 min","51-200 applications",0.3,0.3,-0.3,-0.3,-0.3
9,18,"jobB","$12","30 min","5-20 applications",0.3,0.3,-0.3,-0.3,-0.3
9,18,"jobC","$25","30 min","be one of the first to apply",0.3,0.3,-0.3,-0.3,-0.3
10,1,"jobA","$12","15 min","200+ applications",-0.3,-0.3,0,-0.3,-0.3
10,1,"jobB","$25","15 min","51-200 applications",-0.3,-0.3,0,-0.3,-0.3
10,1,"jobC","$12","15 min","0-4 applications",-0.3,-0.3,0,-0.3,-0.3
10,2,"jobA","$12","30 min","no information",-0.3,-0.3,0,-0.3,-0.3
10,2,"jobB","$12","30 min","0-4 applications",-0.3,-0.3,0,-0.3,-0.3
10,2,"jobC","$25","30 min","be one of the first to apply",-0.3,-0.3,0,-0.3,-0.3
10,3,"jobA","$25","30 min","be one of the first to apply",-0.3,-0.3,0,-0.3,-0.3
10,3,"jobB","$12","30 min","5-20 applications",-0.3,-0.3,0,-0.3,-0.3
10,3,"jobC","$12","30 min","no information",-0.3,-0.3,0,-0.3,-0.3
10,4,"jobA","$12","15 min","no information",-0.3,-0.3,0,-0.3,-0.3
10,4,"jobB","$25","15 min","0-4 applications",-0.3,-0.3,0,-0.3,-0.3
10,4,"jobC","$12","15 min","5-20 applications",-0.3,-0.3,0,-0.3,-0.3
10,5,"jobA","$12","30 min","200+ applications",-0.3,-0.3,0,-0.3,-0.3
10,5,"jobB","$25","45 min","5-20 applications",-0.3,-0.3,0,-0.3,-0.3
10,5,"jobC","$25","45 min","no information",-0.3,-0.3,0,-0.3,-0.3
10,6,"jobA","$12","15 min","5-20 applications",-0.3,-0.3,0,-0.3,-0.3
10,6,"jobB","$25","30 min","200+ applications",-0.3,-0.3,0,-0.3,-0.3
10,6,"jobC","$25","30 min","51-200 applications",-0.3,-0.3,0,-0.3,-0.3
10,7,"jobA","$25","45 min","51-200 applications",-0.3,-0.3,0,-0.3,-0.3
10,7,"jobB","$12","45 min","no information",-0.3,-0.3,0,-0.3,-0.3
10,7,"jobC","$12","45 min","be one of the first to apply",-0.3,-0.3,0,-0.3,-0.3
10,8,"jobA","$12","30 min","51-200 applications",-0.3,-0.3,0,-0.3,-0.3
10,8,"jobB","$25","30 min","200+ applications",-0.3,-0.3,0,-0.3,-0.3
10,8,"jobC","$12","30 min","0-4 applications",-0.3,-0.3,0,-0.3,-0.3
10,9,"jobA","$25","15 min","no information",-0.3,-0.3,0,-0.3,-0.3
10,9,"jobB","$12","15 min","51-200 applications",-0.3,-0.3,0,-0.3,-0.3
10,9,"jobC","$12","15 min","200+ applications",-0.3,-0.3,0,-0.3,-0.3
10,10,"jobA","$25","45 min","be one of the first to apply",-0.3,-0.3,0,-0.3,-0.3
10,10,"jobB","$12","30 min","0-4 applications",-0.3,-0.3,0,-0.3,-0.3
10,10,"jobC","$25","45 min","no information",-0.3,-0.3,0,-0.3,-0.3
10,11,"jobA","$12","15 min","be one of the first to apply",-0.3,-0.3,0,-0.3,-0.3
10,11,"jobB","$25","15 min","200+ applications",-0.3,-0.3,0,-0.3,-0.3
10,11,"jobC","$12","15 min","5-20 applications",-0.3,-0.3,0,-0.3,-0.3
10,12,"jobA","$12","45 min","0-4 applications",-0.3,-0.3,0,-0.3,-0.3
10,12,"jobB","$12","45 min","no information",-0.3,-0.3,0,-0.3,-0.3
10,12,"jobC","$25","45 min","200+ applications",-0.3,-0.3,0,-0.3,-0.3
10,13,"jobA","$25","45 min","51-200 applications",-0.3,-0.3,0,-0.3,-0.3
10,13,"jobB","$25","45 min","5-20 applications",-0.3,-0.3,0,-0.3,-0.3
10,13,"jobC","$12","30 min","be one of the first to apply",-0.3,-0.3,0,-0.3,-0.3
10,14,"jobA","$25","60 min","0-4 applications",-0.3,-0.3,0,-0.3,-0.3
10,14,"jobB","$12","45 min","be one of the first to apply",-0.3,-0.3,0,-0.3,-0.3
10,14,"jobC","$12","45 min","51-200 applications",-0.3,-0.3,0,-0.3,-0.3
10,15,"jobA","$25","60 min","5-20 applications",-0.3,-0.3,0,-0.3,-0.3
10,15,"jobB","$12","45 min","51-200 applications",-0.3,-0.3,0,-0.3,-0.3
10,15,"jobC","$25","60 min","0-4 applications",-0.3,-0.3,0,-0.3,-0.3
10,16,"jobA","$25","30 min","0-4 applications",-0.3,-0.3,0,-0.3,-0.3
10,16,"jobB","$12","30 min","be one of the first to apply",-0.3,-0.3,0,-0.3,-0.3
10,16,"jobC","$12","30 min","200+ applications",-0.3,-0.3,0,-0.3,-0.3
10,17,"jobA","$12","30 min","5-20 applications",-0.3,-0.3,0,-0.3,-0.3
10,17,"jobB","$25","30 min","no information",-0.3,-0.3,0,-0.3,-0.3
10,17,"jobC","$12","30 min","51-200 applications",-0.3,-0.3,0,-0.3,-0.3
10,18,"jobA","$12","30 min","200+ applications",-0.3,-0.3,0,-0.3,-0.3
10,18,"jobB","$12","30 min","be one of the first to apply",-0.3,-0.3,0,-0.3,-0.3
10,18,"jobC","$25","30 min","5-20 applications",-0.3,-0.3,0,-0.3,-0.3
11,1,"jobA","$12","15 min","200+ applications",0,-0.3,0,-0.3,-0.3
11,1,"jobB","$25","15 min","no information",0,-0.3,0,-0.3,-0.3
11,1,"jobC","$12","15 min","be one of the first to apply",0,-0.3,0,-0.3,-0.3
11,2,"jobA","$12","45 min","51-200 applications",0,-0.3,0,-0.3,-0.3
11,2,"jobB","$12","45 min","no information",0,-0.3,0,-0.3,-0.3
11,2,"jobC","$25","45 min","be one of the first to apply",0,-0.3,0,-0.3,-0.3
11,3,"jobA","$12","30 min","5-20 applications",0,-0.3,0,-0.3,-0.3
11,3,"jobB","$25","30 min","200+ applications",0,-0.3,0,-0.3,-0.3
11,3,"jobC","$12","30 min","0-4 applications",0,-0.3,0,-0.3,-0.3
11,4,"jobA","$25","30 min","be one of the first to apply",0,-0.3,0,-0.3,-0.3
11,4,"jobB","$12","30 min","200+ applications",0,-0.3,0,-0.3,-0.3
11,4,"jobC","$12","30 min","5-20 applications",0,-0.3,0,-0.3,-0.3
11,5,"jobA","$12","30 min","no information",0,-0.3,0,-0.3,-0.3
11,5,"jobB","$25","30 min","0-4 applications",0,-0.3,0,-0.3,-0.3
11,5,"jobC","$12","30 min","200+ applications",0,-0.3,0,-0.3,-0.3
11,6,"jobA","$12","30 min","51-200 applications",0,-0.3,0,-0.3,-0.3
11,6,"jobB","$12","30 min","be one of the first to apply",0,-0.3,0,-0.3,-0.3
11,6,"jobC","$25","30 min","200+ applications",0,-0.3,0,-0.3,-0.3
11,7,"jobA","$25","15 min","51-200 applications",0,-0.3,0,-0.3,-0.3
11,7,"jobB","$12","15 min","5-20 applications",0,-0.3,0,-0.3,-0.3
11,7,"jobC","$12","15 min","no information",0,-0.3,0,-0.3,-0.3
11,8,"jobA","$25","30 min","no information",0,-0.3,0,-0.3,-0.3
11,8,"jobB","$12","30 min","51-200 applications",0,-0.3,0,-0.3,-0.3
11,8,"jobC","$12","30 min","be one of the first to apply",0,-0.3,0,-0.3,-0.3
11,9,"jobA","$12","60 min","no information",0,-0.3,0,-0.3,-0.3
11,9,"jobB","$12","60 min","200+ applications",0,-0.3,0,-0.3,-0.3
11,9,"jobC","$25","60 min","0-4 applications",0,-0.3,0,-0.3,-0.3
11,10,"jobA","$25","45 min","0-4 applications",0,-0.3,0,-0.3,-0.3
11,10,"jobB","$25","45 min","5-20 applications",0,-0.3,0,-0.3,-0.3
11,10,"jobC","$12","30 min","51-200 applications",0,-0.3,0,-0.3,-0.3
11,11,"jobA","$25","15 min","5-20 applications",0,-0.3,0,-0.3,-0.3
11,11,"jobB","$12","15 min","0-4 applications",0,-0.3,0,-0.3,-0.3
11,11,"jobC","$12","15 min","no information",0,-0.3,0,-0.3,-0.3
11,12,"jobA","$12","15 min","0-4 applications",0,-0.3,0,-0.3,-0.3
11,12,"jobB","$12","15 min","be one of the first to apply",0,-0.3,0,-0.3,-0.3
11,12,"jobC","$25","30 min","5-20 applications",0,-0.3,0,-0.3,-0.3
11,13,"jobA","$12","30 min","5-20 applications",0,-0.3,0,-0.3,-0.3
11,13,"jobB","$12","30 min","be one of the first to apply",0,-0.3,0,-0.3,-0.3
11,13,"jobC","$25","30 min","200+ applications",0,-0.3,0,-0.3,-0.3
11,14,"jobA","$25","30 min","be one of the first to apply",0,-0.3,0,-0.3,-0.3
11,14,"jobB","$25","30 min","no information",0,-0.3,0,-0.3,-0.3
11,14,"jobC","$12","15 min","5-20 applications",0,-0.3,0,-0.3,-0.3
11,15,"jobA","$12","30 min","0-4 applications",0,-0.3,0,-0.3,-0.3
11,15,"jobB","$25","45 min","5-20 applications",0,-0.3,0,-0.3,-0.3
11,15,"jobC","$12","30 min","51-200 applications",0,-0.3,0,-0.3,-0.3
11,16,"jobA","$25","45 min","be one of the first to apply",0,-0.3,0,-0.3,-0.3
11,16,"jobB","$12","30 min","0-4 applications",0,-0.3,0,-0.3,-0.3
11,16,"jobC","$25","45 min","51-200 applications",0,-0.3,0,-0.3,-0.3
11,17,"jobA","$12","30 min","200+ applications",0,-0.3,0,-0.3,-0.3
11,17,"jobB","$25","45 min","51-200 applications",0,-0.3,0,-0.3,-0.3
11,17,"jobC","$25","45 min","0-4 applications",0,-0.3,0,-0.3,-0.3
11,18,"jobA","$12","30 min","200+ applications",0,-0.3,0,-0.3,-0.3
11,18,"jobB","$25","30 min","51-200 applications",0,-0.3,0,-0.3,-0.3
11,18,"jobC","$12","30 min","no information",0,-0.3,0,-0.3,-0.3
12,1,"jobA","$12","30 min","0-4 applications",0.3,-0.3,0,-0.3,-0.3
12,1,"jobB","$25","30 min","51-200 applications",0.3,-0.3,0,-0.3,-0.3
12,1,"jobC","$12","30 min","no information",0.3,-0.3,0,-0.3,-0.3
12,2,"jobA","$25","30 min","5-20 applications",0.3,-0.3,0,-0.3,-0.3
12,2,"jobB","$12","30 min","be one of the first to apply",0.3,-0.3,0,-0.3,-0.3
12,2,"jobC","$12","30 min","no information",0.3,-0.3,0,-0.3,-0.3
12,3,"jobA","$12","15 min","51-200 applications",0.3,-0.3,0,-0.3,-0.3
12,3,"jobB","$12","15 min","200+ applications",0.3,-0.3,0,-0.3,-0.3
12,3,"jobC","$25","30 min","be one of the first to apply",0.3,-0.3,0,-0.3,-0.3
12,4,"jobA","$12","30 min","200+ applications",0.3,-0.3,0,-0.3,-0.3
12,4,"jobB","$12","30 min","be one of the first to apply",0.3,-0.3,0,-0.3,-0.3
12,4,"jobC","$25","30 min","5-20 applications",0.3,-0.3,0,-0.3,-0.3
12,5,"jobA","$12","30 min","51-200 applications",0.3,-0.3,0,-0.3,-0.3
12,5,"jobB","$12","30 min","no information",0.3,-0.3,0,-0.3,-0.3
12,5,"jobC","$25","30 min","be one of the first to apply",0.3,-0.3,0,-0.3,-0.3
12,6,"jobA","$12","15 min","0-4 applications",0.3,-0.3,0,-0.3,-0.3
12,6,"jobB","$25","30 min","no information",0.3,-0.3,0,-0.3,-0.3
12,6,"jobC","$25","30 min","5-20 applications",0.3,-0.3,0,-0.3,-0.3
12,7,"jobA","$25","45 min","be one of the first to apply",0.3,-0.3,0,-0.3,-0.3
12,7,"jobB","$12","30 min","5-20 applications",0.3,-0.3,0,-0.3,-0.3
12,7,"jobC","$25","45 min","0-4 applications",0.3,-0.3,0,-0.3,-0.3
12,8,"jobA","$12","45 min","200+ applications",0.3,-0.3,0,-0.3,-0.3
12,8,"jobB","$25","45 min","no information",0.3,-0.3,0,-0.3,-0.3
12,8,"jobC","$12","45 min","51-200 applications",0.3,-0.3,0,-0.3,-0.3
12,9,"jobA","$25","15 min","200+ applications",0.3,-0.3,0,-0.3,-0.3
12,9,"jobB","$12","15 min","51-200 applications",0.3,-0.3,0,-0.3,-0.3
12,9,"jobC","$12","15 min","5-20 applications",0.3,-0.3,0,-0.3,-0.3
12,10,"jobA","$12","45 min","be one of the first to apply",0.3,-0.3,0,-0.3,-0.3
12,10,"jobB","$25","45 min","200+ applications",0.3,-0.3,0,-0.3,-0.3
12,10,"jobC","$12","45 min","51-200 applications",0.3,-0.3,0,-0.3,-0.3
12,11,"jobA","$12","45 min","no information",0.3,-0.3,0,-0.3,-0.3
